Declaração;Ano;Ano Referencia;Data Criação;Data Entrega;Declarante;Município Declarante;UF Declarante;orr_descricao;Possui Coleta Seletiva Implantada;Possui Plano de Gestão;Link do Plano;Periocidade da Revisão;Ano Última Versão Plano;Massa (TON);Caracterização - Descrição;Caracterização - Percentual;Caracterização - Destinação;Caracterização - Destinação percentual;Meta Informada;Meta - Valor Atual;Meta - Valor;Meta - Prazo;Meta - Programa;Meta - Programa - Descritivo
124;2019;2018;;03/10/2019;Chapecó;Chapecó;SC;Resíduos domiciliares;Não;Não;;;2010;;Papel/papelão;;Reciclagem;;;;;;;
124;2019;2018;;03/10/2019;Chapecó;Chapecó;SC;Resíduos domiciliares;Não;Não;;;2010;;Vidro;;Disposição Final em Lixão;;;;;;;
124;2019;2018;;03/10/2019;Chapecó;Chapecó;SC;Resíduos domiciliares;Não;Não;;;2010;;Metal;;Disposição Final em Aterro Sanitário;;;;;;;
124;2019;2018;;03/10/2019;Chapecó;Chapecó;SC;Resíduos domiciliares;Não;Não;;;2010;;Papel/papelão;;Disposição Final em Lixão;;;;;;;
124;2019;2018;;03/10/2019;Chapecó;Chapecó;SC;Resíduos domiciliares;Não;Não;;;2010;;Metal;;Tratamento;;;;;;;
124;2019;2018;;03/10/2019;Chapecó;Chapecó;SC;Resíduos domiciliares;Não;Não;;;2010;;Plástico;;Disposição Final em Lixão;;;;;;;
124;2019;2018;;03/10/2019;Chapecó;Chapecó;SC;Resíduos domiciliares;Não;Não;;;2010;;Metal;;Reciclagem;;;;;;;
124;2019;2018;;03/10/2019;Chapecó;Chapecó;SC;Resíduos domiciliares;Não;Não;;;2010;;Metal;;Disposição Final em Lixão;;;;;;;
124;2019;2018;;03/10/2019;Chapecó;Chapecó;SC;Resíduos domiciliares;Não;Não;;;2010;;Plástico;;Disposição Final em Aterro Sanitário;;;;;;;
124;2019;2018;;03/10/2019;Chapecó;Chapecó;SC;Resíduos domiciliares;Não;Não;;;2010;;Plástico;;Tratamento;;;;;;;
124;2019;2018;;03/10/2019;Chapecó;Chapecó;SC;Resíduos domiciliares;Não;Não;;;2010;;Papel/papelão;;Disposição Final em Aterro Sanitário;;;;;;;
124;2019;2018;;03/10/2019;Chapecó;Chapecó;SC;Resíduos domiciliares;Não;Não;;;2010;;Plástico;;Tratamento com aproveitamento energético;;;;;;;
124;2019;2018;;03/10/2019;Chapecó;Chapecó;SC;Resíduos domiciliares;Não;Não;;;2010;;Papel/papelão;;Tratamento;;;;;;;
124;2019;2018;;03/10/2019;Chapecó;Chapecó;SC;Resíduos domiciliares;Não;Não;;;2010;;Plástico;;Reciclagem;;;;;;;
124;2019;2018;;03/10/2019;Chapecó;Chapecó;SC;Resíduos domiciliares;Não;Não;;;2010;;Outros;;Disposição Final em Aterro Sanitário;;;;;;;
124;2019;2018;;03/10/2019;Chapecó;Chapecó;SC;Resíduos da construção civil;Não;Não;;;2010;;Resíduos reutilizáveis ou recicláveis como agregados - Classe A;;Disposição Final em Aterro Sanitário;;;;;;;
124;2019;2018;;03/10/2019;Chapecó;Chapecó;SC;Resíduos domiciliares;Não;Não;;;2010;;Orgânico;;Disposição Final em Lixão;;;;;;;
124;2019;2018;;03/10/2019;Chapecó;Chapecó;SC;Resíduos domiciliares;Não;Não;;;2010;;Outros;;Tratamento;;;;;;;
124;2019;2018;;03/10/2019;Chapecó;Chapecó;SC;Resíduos domiciliares;Não;Não;;;2010;;Outros;;Disposição Final em Lixão;;;;;;;
124;2019;2018;;03/10/2019;Chapecó;Chapecó;SC;Resíduos domiciliares;Não;Não;;;2010;;Outros;;Tratamento com aproveitamento energético;;;;;;;
124;2019;2018;;03/10/2019;Chapecó;Chapecó;SC;Resíduos domiciliares;Não;Não;;;2010;;Orgânico;;Tratamento com aproveitamento energético;;;;;;;
124;2019;2018;;03/10/2019;Chapecó;Chapecó;SC;Resíduos domiciliares;Não;Não;;;2010;;Orgânico;;Disposição ordenada em solo para recuperação de áreas degradadas ;;;;;;;
124;2019;2018;;03/10/2019;Chapecó;Chapecó;SC;Resíduos de serviços de transportes;Não;Não;;;2010;;Resíduos de portos;;Disposição Final em Aterro Sanitário;;;;;;;
124;2019;2018;;03/10/2019;Chapecó;Chapecó;SC;Resíduos de serviços de transportes;Não;Não;;;2010;;Resíduos de portos;;Tratamento;;;;;;;
124;2019;2018;;03/10/2019;Chapecó;Chapecó;SC;Resíduos de serviços de transportes;Não;Não;;;2010;;Resíduos de portos;;Disposição Final em Lixão;;;;;;;
124;2019;2018;;03/10/2019;Chapecó;Chapecó;SC;Resíduos de serviços de transportes;Não;Não;;;2010;;Resíduos de portos;;Reciclagem;;;;;;;
124;2019;2018;;03/10/2019;Chapecó;Chapecó;SC;Resíduos de limpeza urbana;Não;Não;;;2010;;Papel/papelão;;Reciclagem;;;;;;;
124;2019;2018;;03/10/2019;Chapecó;Chapecó;SC;Resíduos da construção civil;Não;Não;;;2010;;Resíduos reutilizáveis ou recicláveis como agregados - Classe A;;Tratamento;;;;;;;
124;2019;2018;;03/10/2019;Chapecó;Chapecó;SC;Resíduos de serviços de transportes;Não;Não;;;2010;;Resíduos de portos;;Tratamento com aproveitamento energético;;;;;;;
124;2019;2018;;03/10/2019;Chapecó;Chapecó;SC;Resíduos da construção civil;Não;Não;;;2010;;Resíduos reutilizáveis ou recicláveis como agregados - Classe A;;Tratamento com aproveitamento energético;;;;;;;
124;2019;2018;;03/10/2019;Chapecó;Chapecó;SC;Resíduos de estabelecimentos comerciais e prestadores de serviços;Não;Não;;;2010;;Vidro;;Reciclagem;;;;;;;
124;2019;2018;;03/10/2019;Chapecó;Chapecó;SC;Resíduos da construção civil;Não;Não;;;2010;;Resíduos recicláveis para outras destinações - Classe B;;Tratamento;;;;;;;
124;2019;2018;;03/10/2019;Chapecó;Chapecó;SC;Resíduos de serviços de transportes;Não;Não;;;2010;;Resíduos de terminais rodoviários;;Disposição Final em Lixão;;;;;;;
124;2019;2018;;03/10/2019;Chapecó;Chapecó;SC;Resíduos de estabelecimentos comerciais e prestadores de serviços;Não;Não;;;2010;;Vidro;;Tratamento;;;;;;;
124;2019;2018;;03/10/2019;Chapecó;Chapecó;SC;Resíduos de serviços de transportes;Não;Não;;;2010;;Resíduos de terminais rodoviários;;Disposição Final em Aterro Sanitário;;;;;;;
124;2019;2018;;03/10/2019;Chapecó;Chapecó;SC;Resíduos de serviços de transportes;Não;Não;;;2010;;Resíduos de terminais rodoviários;;Tratamento;;;;;;;
124;2019;2018;;03/10/2019;Chapecó;Chapecó;SC;Resíduos da construção civil;Não;Não;;;2010;;Resíduos reutilizáveis ou recicláveis como agregados - Classe A;;Reciclagem;;;;;;;
124;2019;2018;;03/10/2019;Chapecó;Chapecó;SC;Resíduos de serviços de transportes;Não;Não;;;2010;;Resíduos de aeroportos;;Disposição Final em Aterro Sanitário;;;;;;;
124;2019;2018;;03/10/2019;Chapecó;Chapecó;SC;Resíduos de serviços de transportes;Não;Não;;;2010;;Resíduos de terminais alfandegários;;Reciclagem;;;;;;;
124;2019;2018;;03/10/2019;Chapecó;Chapecó;SC;Resíduos de serviços de transportes;Não;Não;;;2010;;Resíduos de passagens de fronteira;;Tratamento;;;;;;;
124;2019;2018;;03/10/2019;Chapecó;Chapecó;SC;Resíduos de serviços de transportes;Não;Não;;;2010;;Resíduos de terminais ferroviários;;Tratamento;;;;;;;
124;2019;2018;;03/10/2019;Chapecó;Chapecó;SC;Resíduos de serviços de transportes;Não;Não;;;2010;;Resíduos de terminais rodoviários;;Reciclagem;;;;;;;
124;2019;2018;;03/10/2019;Chapecó;Chapecó;SC;Resíduos de serviços de transportes;Não;Não;;;2010;;Resíduos de terminais rodoviários;;Tratamento com aproveitamento energético;;;;;;;
124;2019;2018;;03/10/2019;Chapecó;Chapecó;SC;Resíduos de serviços de transportes;Não;Não;;;2010;;Resíduos de terminais ferroviários;;Disposição Final em Aterro Sanitário;;;;;;;
124;2019;2018;;03/10/2019;Chapecó;Chapecó;SC;Resíduos de serviços de transportes;Não;Não;;;2010;;Resíduos de terminais ferroviários;;Tratamento com aproveitamento energético;;;;;;;
124;2019;2018;;03/10/2019;Chapecó;Chapecó;SC;Resíduos de serviços de transportes;Não;Não;;;2010;;Resíduos de terminais ferroviários;;Disposição Final em Lixão;;;;;;;
124;2019;2018;;03/10/2019;Chapecó;Chapecó;SC;Resíduos de serviços de transportes;Não;Não;;;2010;;Resíduos de terminais ferroviários;;Reciclagem;;;;;;;
124;2019;2018;;03/10/2019;Chapecó;Chapecó;SC;Resíduos de serviços de transportes;Não;Não;;;2010;;Resíduos de passagens de fronteira;;Disposição Final em Aterro Sanitário;;;;;;;
124;2019;2018;;03/10/2019;Chapecó;Chapecó;SC;Resíduos de serviços de transportes;Não;Não;;;2010;;Resíduos de passagens de fronteira;;Reciclagem;;;;;;;
124;2019;2018;;03/10/2019;Chapecó;Chapecó;SC;Resíduos de serviços de transportes;Não;Não;;;2010;;Resíduos de passagens de fronteira;;Disposição Final em Lixão;;;;;;;
124;2019;2018;;03/10/2019;Chapecó;Chapecó;SC;Resíduos de estabelecimentos comerciais e prestadores de serviços;Não;Não;;;2010;;Vidro;;Disposição Final em Lixão;;;;;;;
124;2019;2018;;03/10/2019;Chapecó;Chapecó;SC;Resíduos de estabelecimentos comerciais e prestadores de serviços;Não;Não;;;2010;;Vidro;;Disposição Final em Aterro Sanitário;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos de limpeza urbana;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;;Metal;;Disposição Final em Aterro Sanitário;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos de limpeza urbana;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;;Plástico;;Reciclagem;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos de limpeza urbana;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;;Papel/papelão;;Reciclagem;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos domiciliares;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;341.3;Orgânico;100;Disposição Final em Lixão;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos sólidos urbanos;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;75;Vidro;34.67;Disposição Final em Aterro Sanitário;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos sólidos urbanos;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;75;Plástico;5.33;Disposição Final em Aterro Sanitário;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos sólidos urbanos;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;75;Papel/papelão;16;Tratamento;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos sólidos urbanos;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;75;Orgânico;8;Disposição Final em Aterro Sanitário;100;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos domiciliares;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;341.3;Plástico;;Disposição Final em Aterro Sanitário;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos domiciliares;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;341.3;Plástico;;Tratamento com aproveitamento energético;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos domiciliares;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;341.3;Metal;;Disposição Final em Aterro Sanitário;0;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos de serviços de saúde;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;1.53;Resíduos que não apresentam risco biológico, químico ou radiológico - Grupo D;;Vala específica de RSS;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos de serviços de saúde;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;1.53;Resíduos contendo produtos químicos - Grupo B;2.96;Tratamento;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos domiciliares;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;341.3;Vidro;;Reciclagem;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos domiciliares;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;341.3;Metal;;Disposição Final em Lixão;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos de serviços de saúde;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;1.53;Resíduos que não apresentam risco biológico, químico ou radiológico - Grupo D;;Disposição Final em Lixão;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos domiciliares;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;341.3;Vidro;;Disposição Final em Aterro Sanitário;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos de serviços de saúde;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;1.53;Resíduos que não apresentam risco biológico, químico ou radiológico - Grupo D;;Disposição Final em Aterro Sanitário;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos de limpeza urbana;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;;Orgânico;;Disposição ordenada em solo para recuperação de áreas degradadas ;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos de serviços de saúde;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;1.53;Resíduos que não apresentam risco biológico, químico ou radiológico - Grupo D;;Tratamento;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos de limpeza urbana;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;;Outros;;Tratamento com aproveitamento energético;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos de limpeza urbana;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;;Metal;;Tratamento;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos de limpeza urbana;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;;Vidro;;Disposição Final em Lixão;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos de limpeza urbana;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;;Vidro;;Tratamento;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos de limpeza urbana;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;;Outros;;Disposição Final em Aterro Sanitário;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos de limpeza urbana;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;;Metal;;Disposição Final em Lixão;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos de limpeza urbana;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;;Papel/papelão;;Disposição Final em Lixão;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos de limpeza urbana;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;;Plástico;;Tratamento;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos de limpeza urbana;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;;Plástico;;Disposição Final em Lixão;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos de limpeza urbana;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;;Papel/papelão;;Tratamento;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos de limpeza urbana;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;;Orgânico;;Tratamento;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos de limpeza urbana;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;;Orgânico;;Disposição Final em Lixão;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos de limpeza urbana;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;;Orgânico;;Tratamento com aproveitamento energético;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos de serviços de saúde;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;1.53;Resíduos perfurocortantes ou escarificantes - Grupo E;34.81;Disposição Final em Aterro Sanitário;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos de serviços de saúde;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;1.53;Resíduos perfurocortantes ou escarificantes - Grupo E;34.81;Vala específica de RSS;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos de serviços de saúde;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;1.53;Resíduos perfurocortantes ou escarificantes - Grupo E;34.81;Disposição Final em Lixão;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos de limpeza urbana;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;;Outros;;Disposição Final em Lixão;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos de serviços de saúde;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;1.53;Resíduos infectantes - Grupo A;62.29;Disposição Final em Aterro Sanitário;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos de serviços de saúde;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;1.53;Resíduos infectantes - Grupo A;62.29;Vala específica de RSS;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos domiciliares;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;341.3;Vidro;;Tratamento;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos de serviços de saúde;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;1.53;Resíduos contendo produtos químicos - Grupo B;2.96;Vala específica de RSS;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos de limpeza urbana;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;;Outros;;Tratamento;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos de serviços de saúde;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;1.53;Resíduos infectantes - Grupo A;62.29;Disposição Final em Lixão;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos de serviços de saúde;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;1.53;Resíduos contendo produtos químicos - Grupo B;2.96;Disposição Final em Lixão;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos sólidos urbanos;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;75;Papel/papelão;16;Disposição Final em Aterro Sanitário;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos domiciliares;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;341.3;Plástico;;Tratamento;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos sólidos urbanos;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;75;Papel/papelão;16;Tratamento com aproveitamento energético;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos de limpeza urbana;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;;Orgânico;;Disposição Final em Aterro Sanitário;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos de limpeza urbana;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;;Papel/papelão;;Disposição Final em Aterro Sanitário;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos de limpeza urbana;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;;Orgânico;;Aproveitamento na agricultura;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos de limpeza urbana;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;;Papel/papelão;;Tratamento com aproveitamento energético;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos de limpeza urbana;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;;Plástico;;Disposição Final em Aterro Sanitário;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos domiciliares;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;341.3;Metal;;Reciclagem;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos de limpeza urbana;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;;Plástico;;Tratamento com aproveitamento energético;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos domiciliares;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;341.3;Metal;;Tratamento;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos domiciliares;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;341.3;Papel/papelão;;Disposição Final em Lixão;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos sólidos urbanos;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;75;Vidro;34.67;Disposição Final em Lixão;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos domiciliares;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;341.3;Papel/papelão;;Disposição Final em Aterro Sanitário;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos domiciliares;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;341.3;Plástico;;Disposição Final em Lixão;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos domiciliares;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;341.3;Plástico;;Reciclagem;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos domiciliares;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;341.3;Papel/papelão;;Reciclagem;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos sólidos urbanos;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;75;Vidro;34.67;Tratamento;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos domiciliares;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;341.3;Outros;;Tratamento com aproveitamento energético;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos domiciliares;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;341.3;Orgânico;100;Tratamento;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos domiciliares;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;341.3;Outros;;Disposição Final em Aterro Sanitário;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos sólidos urbanos;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;75;Outros;;Disposição Final em Lixão;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos sólidos urbanos;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;75;Plástico;5.33;Reciclagem;100;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos domiciliares;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;341.3;Orgânico;100;Disposição ordenada em solo para recuperação de áreas degradadas ;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos sólidos urbanos;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;75;Plástico;5.33;Disposição Final em Lixão;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos sólidos urbanos;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;75;Outros;;Tratamento;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos domiciliares;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;341.3;Orgânico;100;Tratamento com aproveitamento energético;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos sólidos urbanos;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;75;Metal;36;Disposição Final em Lixão;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos sólidos urbanos;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;75;Plástico;5.33;Tratamento;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos de limpeza urbana;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;;Metal;;Reciclagem;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos sólidos urbanos;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;75;Metal;36;Tratamento;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos de limpeza urbana;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;;Vidro;;Reciclagem;;;;;;;
